,epoch,loss,DICE,IoU,lr
0,1,1.4862965670498935,0.792869976975701,0.35512038388035516,[0.001]
1,2,1.4134919751774182,0.769048270854083,0.44426172836260364,[0.001]
2,3,1.330646812915802,0.7341004312038422,0.5139635855501349,[0.001]
3,4,1.248917888511311,0.6959149756214835,0.5698346549814398,[0.001]
4,5,1.180297856981104,0.6660326069051569,0.5979660884900526,[0.001]
5,6,1.1261371265758167,0.6505038467320529,0.6193319342353127,[0.001]
6,7,1.0488756082274697,0.6062742471694946,0.6534467366608706,[0.001]
7,8,0.9654060195792805,0.5718471733006564,0.6811036982319572,[0.001]
8,9,0.879452258348465,0.5407425436106595,0.689269710670818,[0.001]
9,10,0.8266086469997059,0.4977231296626004,0.7005603557283228,[0.001]
10,11,0.8122486715967004,0.4886876236308705,0.707270310683684,[0.0005]
11,12,0.7505383843725378,0.46723350611600006,0.7245881259441376,[0.0005]
12,13,0.7128816043788736,0.4297220083800229,0.732187495990233,[0.0005]
13,14,0.7083179354667664,0.43057772517204285,0.7264223830266432,[0.0005]
14,15,0.6710067147558386,0.41870706460692664,0.7346388833089308,[0.0005]
15,16,0.6541682752695951,0.4050127078186382,0.7398113662546332,[0.0005]
16,17,0.6629133712161671,0.4099571461027319,0.7324664944952185,[0.0005]
17,18,0.6188676140525124,0.3888870856978677,0.7482481842691248,[0.0005]
18,19,0.6125442629510706,0.38570747863162647,0.7411426441235975,[0.0005]
19,20,0.5861340029673143,0.36346581849184906,0.7525466707619753,[0.0005]
20,21,0.5800988159396432,0.362742307511243,0.7516979466785084,[0.0005]
21,22,0.5520006350495599,0.3479039154269479,0.7575576224110343,[0.0005]
22,23,0.5553745085542853,0.3440998304973949,0.7535526237704537,[0.0005]
23,24,0.5335500470616601,0.32754739306189795,0.7593006600033153,[0.0005]
24,25,0.5370797392996874,0.3381205011497844,0.7576707249337976,[0.0005]
25,26,0.5043566484342922,0.3150382367047397,0.7645605775442991,[0.0005]
26,27,0.49595635587518866,0.29699613560329785,0.7644320374185388,[0.0005]
27,28,0.5029621666127985,0.3103533305905082,0.7677914608608593,[0.0005]
28,29,0.4845523766495965,0.29587016051465814,0.7736951221119274,[0.0005]
29,30,0.4673643843694167,0.28202472762628034,0.7748041207140143,[0.0005]
30,31,0.4839548807252537,0.3027383332902735,0.767373572696339,[0.0005]
31,32,0.48141383311965247,0.29689929431135004,0.7657250165939331,[0.0005]
32,33,0.4666207473386418,0.29063472151756287,0.7715750092809851,[0.0005]
33,34,0.4338086233897643,0.2677459039471366,0.7819616063074633,[0.0005]
34,35,0.48004282875494525,0.28824675354090606,0.7668590437282216,[0.0005]
35,36,0.4775694825432517,0.2896476225419478,0.7685628045688976,[0.0005]
36,37,0.43354221365668555,0.27210182222453033,0.7773827883330259,[0.0005]
37,38,0.4510377577760003,0.27691599455746735,0.7740943350575187,[0.0005]
38,39,0.45705717531117523,0.281418729912151,0.7745592837983911,[0.0005]
39,40,0.4257866618308154,0.26232883605090057,0.7819388969378038,[0.0005]
40,41,0.4346734339540655,0.2669318914413452,0.7813556031747297,[0.0005]
41,42,0.4243728802962737,0.2642169865694913,0.7794547189365734,[0.0005]
42,43,0.43401394513520325,0.26492575081911957,0.777296935970133,[0.0005]
43,44,0.4420315365899693,0.2655453329736536,0.7743085676973517,[0.0005]
44,45,0.4269467673518441,0.25787630677223206,0.7762808095325123,[0.0005]
45,46,0.4264784401113337,0.2625853283838792,0.7772478271614421,[0.0005]
46,47,0.4184757593003186,0.25750040195204993,0.783934704282067,[0.0005]
47,48,0.4118180898102847,0.25250877846371045,0.7835144861177965,[0.0005]
48,49,0.39256403798406775,0.24336317723447626,0.7880705215714194,[0.0005]
49,50,0.39837168428030884,0.24815351312810724,0.7870413661003113,[0.0005]
50,51,0.41278722611340607,0.2500203008001501,0.7842116410082037,[0.0005]
51,52,0.40149278938770294,0.24810193885456433,0.7854490253058347,[0.0005]
52,53,0.38147671249779785,0.23314331607385116,0.7948505444960161,[0.0005]
53,54,0.3977246866984801,0.2431916052644903,0.7897902131080627,[0.0005]
54,55,0.3781791478395462,0.22902605750344016,0.7981692796403711,[0.0005]
55,56,0.38663639399138366,0.23673643578182568,0.7891683876514435,[0.0005]
56,57,0.38716628605669196,0.23651108145713806,0.7885314253243533,[0.0005]
57,58,0.38384968448768964,0.23689215833490546,0.7928969887169924,[0.0005]
58,59,0.3799238448793238,0.23246440562334927,0.7923704927617853,[0.0005]
59,60,0.37476041506637225,0.22987762906334616,0.793432279066606,[0.0005]
60,61,0.3765182440931147,0.2339995882727883,0.7920209033922716,[0.0005]
61,62,0.37779740582812915,0.2317825284871188,0.7961881729689512,[0.0005]
62,63,0.3809042992916974,0.232701298865405,0.7918411113999106,[0.0005]
63,64,0.37486540187488904,0.22804999080571262,0.7986661954359575,[0.0005]
64,65,0.36500409516421234,0.2229920056733218,0.795021956617182,[0.0005]
65,66,0.36290074478496204,0.22415585409511218,0.7955106849020178,[0.0005]
66,67,0.35695656456730585,0.2206244387409904,0.8021375184709375,[0.0005]
67,68,0.3636514205824245,0.22392845153808594,0.7978832586245104,[0.0005]
68,69,0.36879941008307715,0.2287097708745436,0.7942064458673651,[0.0005]
69,70,0.3653510402549397,0.22346671602942728,0.7988546897064556,[0.0005]
70,71,0.3606770688837225,0.219684668562629,0.8009592619809237,[0.0005]
71,72,0.3605727377262982,0.21745482899925925,0.7990513227202676,[0.0005]
72,73,0.37115251476114447,0.22724917801943692,0.7976156202229586,[0.0005]
73,74,0.3738963631066409,0.22814028371464123,0.7976620955900713,[0.0005]
74,75,0.3664841584183953,0.22906803271987222,0.7970434427261353,[0.0005]
75,76,0.3480148112232035,0.21576225486668674,0.8061503063548695,[0.0005]
76,77,0.3502871055494655,0.2163660011508248,0.8031950132413344,[0.0005]
77,78,0.3663442256775769,0.22669244354421442,0.7974145141514865,[0.0005]
78,79,0.3416753045537255,0.21260302717035467,0.8075978728857908,[0.0005]
79,80,0.33508393507112155,0.205639971928163,0.8070290169932626,[0.0005]
80,81,0.33703799681230023,0.20438425107435745,0.805284402587197,[0.0005]
81,82,0.3434083800424229,0.20938497239893133,0.8063960806889967,[0.0005]
82,83,0.3261768702756275,0.20120572231032632,0.8092975264245813,[0.0005]
83,84,0.3457036397673867,0.21216860684481534,0.8070708892562173,[0.0005]
84,85,0.3353292549198324,0.2072230496189811,0.8099557350982319,[0.0005]
85,86,0.34947379339825024,0.21405220573598688,0.8042812130667947,[0.0005]
86,87,0.34277368675578723,0.20379314639351584,0.8065979643301531,[0.0005]
87,88,0.34546799009496515,0.21053363518281418,0.8017174980857156,[0.0005]
88,89,0.3411642942916263,0.20865164019844748,0.8064670996232466,[0.0005]
89,90,0.33708026056939905,0.2056215540929274,0.806527013128454,[0.0005]
90,91,0.33927552131089295,0.20235198465260593,0.8075190213593569,[0.0005]
91,92,0.3433518504554575,0.21250564401799982,0.8032032739032399,[0.0005]
92,93,0.3586795804175464,0.21501628377220847,0.8039139184084806,[0.0005]
93,94,0.3452246405861594,0.2122250497341156,0.8018530823967673,[0.0005]
94,95,0.31577382575381885,0.1933419189669869,0.8136615346778523,[0.0005]
95,96,0.32134394212202594,0.1964505504478108,0.8127131136980924,[0.0005]
96,97,0.3268468528985977,0.19794623418287796,0.8086476867849176,[0.0005]
97,98,0.3233257816596465,0.19796741550618951,0.8104806379838423,[0.0005]
98,99,0.3309325630014593,0.2023572732101787,0.8107821833003651,[0.0005]
99,100,0.3212405287406661,0.1984550113027746,0.8120645338838751,[0.0005]
100,101,0.32806611873886804,0.19878813353451816,0.8104493211616169,[0.0005]
101,102,0.30663943832570856,0.1858458085493608,0.8204062174667012,[0.0005]
102,103,0.3252171833406795,0.19638533212921835,0.8128567798571154,[0.0005]
103,104,0.31854731115427887,0.19265148585492914,0.8096995028582487,[0.0005]
104,105,0.3275054408745332,0.19788623398000543,0.8117882988669656,[0.0005]
105,106,0.3246691552075473,0.19666429270397534,0.8131071735512126,[0.0005]
106,107,0.3044930472970009,0.18830338662320917,0.8155650767413053,[0.0005]
107,108,0.3230323005806316,0.19525605982000177,0.8114633831110868,[0.0005]
108,109,0.3204252597960559,0.19372082298452203,0.8144840679385446,[0.0005]
109,110,0.32320515540513123,0.19504491307518698,0.8099502623081207,[0.0005]
110,111,0.3239264610138806,0.19257906892082907,0.8125359470194037,[0.0005]
111,112,0.30751107700846414,0.18792141025716608,0.8181543485684828,[0.0005]
112,113,0.32117402011697943,0.19792899218472568,0.8125592903657393,[0.0005]
113,114,0.3209571973844008,0.19654417850754477,0.8148428960279985,[0.0005]
114,115,0.30330705033107236,0.19059880213304,0.8157668791034005,[0.0005]
115,116,0.30821549079634925,0.1900809027931907,0.8173635764555498,[0.0005]
116,117,0.3082472316243432,0.18871271339329806,0.8196472200480375,[0.0005]
117,118,0.30474554205482657,0.18664264137094672,0.8186690048737959,[0.0005]
118,119,0.3018146705898372,0.1836710274219513,0.8229335004633124,[0.0005]
119,120,0.30739737302064896,0.1876351156017997,0.8171220069581812,[0.0005]
120,121,0.29361085390502756,0.18227165666493503,0.8226292648098685,[0.0005]
121,122,0.3150246170434085,0.1874847953969782,0.8189552426338196,[0.0005]
122,123,0.29938591745766724,0.18463091958652844,0.8215826451778412,[0.0005]
